Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,MW,HTGS,ATGS,HTGC,ATGC,HTP,ATP,HTW,ATW,HTD,ATD,HTL,ATL,HM1,AM1,HM2,AM2,HM3,AM3,HM4,AM4,HM5,AM5,Season_End_Year,HomeTeamRk,AwayTeamRk,HomeFormPoints_5round,AwayFormPoints_5round,Home3GameWinStreak,Away3GameWinStreak,Home5GameWinStreak,Away5GameWinStreak,Home3GameLossStreak,Away3GameLossStreak,Home5GameLossStreak,Away5GameLossStreak,HTGD,ATGD,DiffPts,DiffFormPts,DiffLP,HTGS_norm,ATGS_norm,HTGC_norm,ATGC_norm,HTGD_norm,ATGD_norm,DiffPts_norm,DiffFormPts_norm,HTP_norm,ATP_norm,FTR_OHE1,FTR_OHE2,FTR_OHE3
2014-03-14,Man United,Man City,0,3,0,0,1,A,10,13,4,4,12,8,5,8,27,43,69,31,27,45,56,13,18,6,3,8,5,3,3,0,3,3,3,0,3,1,1,2013,1,2,8,12,0,1,0,0,0,0,0,0,12.0,42.0,-11.0,-4.0,-1,0.4056603773584906,0.6764705882352942,0.3875,0.3333333333333333,0.2448979591836734,0.7636363636363637,-0.2115384615384615,-0.3076923076923077,0.5769230769230769,0.717948717948718,1.0,0.0,0.0
2014-03-14,Arsenal,Swansea,2,2,1,0,1,A,13,8,4,2,11,12,7,0,27,52,36,27,40,59,28,18,7,5,7,4,13,3,1,3,0,0,1,3,3,3,1,2013,4,9,13,4,0,0,0,0,0,0,0,0,25.0,-4.0,31.0,9.0,-5,0.490566037735849,0.3529411764705882,0.3375,0.4938271604938271,0.5102040816326531,-0.0727272727272727,0.5961538461538461,0.6923076923076923,0.7564102564102564,0.358974358974359,0.0,1.0,0.0
2014-03-14,Tottenham,Southampton,3,2,2,1,2,A,15,12,6,4,9,9,7,3,28,36,38,33,32,50,39,15,10,5,9,7,8,3,3,3,3,1,1,3,3,0,0,2013,5,14,10,10,0,0,0,0,0,0,0,0,3.0,6.0,11.0,0.0,-9,0.3396226415094339,0.3725490196078431,0.4125,0.3950617283950617,0.0545454545454545,0.1176470588235294,0.2,0.0,0.6172839506172839,0.4814814814814814,0.0,0.0,1.0
2014-03-14,Aston Villa,Stoke,1,4,0,1,3,A,12,10,3,5,16,10,5,3,28,27,27,37,42,28,27,7,6,7,9,13,12,3,0,1,0,0,1,1,3,1,0,2013,15,13,4,6,0,0,0,0,0,0,0,0,-10.0,-15.0,1.0,-2.0,2,0.2547169811320754,0.2647058823529412,0.4625,0.5185185185185185,-0.1818181818181818,-0.2941176470588235,0.0181818181818181,-0.1538461538461538,0.345679012345679,0.3333333333333333,1.0,0.0,0.0
2014-03-14,Man City,Fulham,5,0,2,1,0,H,22,6,12,0,8,15,13,2,28,72,27,27,59,60,21,19,6,3,3,5,18,3,1,3,1,1,0,0,0,3,1,2013,2,12,10,2,0,0,0,0,0,0,0,0,45.0,-32.0,39.0,8.0,-10,0.6792452830188679,0.2647058823529412,0.3375,0.7283950617283951,0.8181818181818182,-0.6274509803921569,0.7090909090909091,0.6153846153846154,0.7407407407407407,0.2592592592592592,0.0,0.0,1.0
2014-03-14,Norwich,Sunderland,2,0,2,2,0,H,14,10,8,2,16,20,8,5,28,20,26,39,42,28,24,7,6,7,6,13,14,1,1,1,3,3,1,1,3,0,1,2013,11,17,4,6,0,0,0,0,0,0,0,0,-19.0,-16.0,4.0,-2.0,-6,0.1886792452830188,0.2549019607843137,0.4875,0.5185185185185185,-0.3454545454545454,-0.3137254901960784,0.0727272727272727,-0.1538461538461538,0.345679012345679,0.2962962962962963,0.0,0.0,1.0
2014-03-14,Newcastle,Crystal Palace,1,0,2,0,0,D,21,8,8,1,4,8,9,5,28,33,18,38,36,40,26,12,8,4,2,11,16,1,0,1,1,3,1,1,1,1,3,2013,16,20,3,4,0,0,0,0,0,1,0,0,-5.0,-18.0,14.0,-1.0,-4,0.3113207547169811,0.1764705882352941,0.475,0.4444444444444444,-0.0909090909090909,-0.3529411764705882,0.2545454545454545,-0.0769230769230769,0.4938271604938271,0.3209876543209876,0.0,0.0,1.0
2014-03-14,Hull,West Brom,2,0,2,2,0,H,12,17,5,4,18,13,4,5,28,29,31,31,39,30,25,8,4,6,13,13,10,1,1,1,0,3,0,0,1,3,0,2013,20,8,7,3,0,0,0,0,0,0,0,0,-2.0,-8.0,5.0,4.0,12,0.2735849056603773,0.3039215686274509,0.3875,0.4814814814814814,-0.0363636363636363,-0.1568627450980392,0.0909090909090909,0.3076923076923077,0.3703703703703703,0.3086419753086419,0.0,0.0,1.0
2014-03-14,Newcastle,Everton,0,3,0,0,1,A,16,8,3,6,8,10,9,8,28,34,37,38,27,40,45,13,12,4,9,11,5,1,0,1,3,3,1,1,1,1,3,2013,16,6,3,7,0,0,0,0,0,0,0,0,-4.0,10.0,-5.0,-4.0,10,0.320754716981132,0.3627450980392157,0.475,0.3333333333333333,-0.0727272727272727,0.196078431372549,-0.0909090909090909,-0.3076923076923077,0.4938271604938271,0.5555555555555556,1.0,0.0,0.0
2014-03-14,West Ham,Man United,0,2,0,0,2,A,10,16,1,7,8,8,12,7,28,31,43,34,34,31,45,8,13,7,6,12,9,3,0,3,3,3,0,3,1,3,1,2013,10,1,15,5,1,0,1,0,0,0,0,0,-3.0,9.0,-14.0,10.0,9,0.2924528301886792,0.4215686274509804,0.425,0.419753086419753,-0.0545454545454545,0.1764705882352941,-0.2545454545454545,0.7692307692307693,0.382716049382716,0.5555555555555556,1.0,0.0,0.0
2014-03-14,Liverpool,Sunderland,2,1,2,1,0,H,21,12,7,4,5,15,3,4,28,70,26,35,44,56,24,17,6,5,6,5,15,3,1,3,3,3,1,3,3,0,1,2013,7,17,13,6,1,0,0,0,0,0,0,0,35.0,-18.0,32.0,7.0,-10,0.660377358490566,0.2549019607843137,0.4375,0.5432098765432098,0.6363636363636364,-0.3529411764705882,0.5818181818181818,0.5384615384615384,0.691358024691358,0.2962962962962963,0.0,0.0,1.0
2014-03-14,Fulham,Everton,1,3,0,0,0,D,23,14,8,7,7,4,5,6,28,27,40,64,27,21,45,6,13,3,9,19,5,1,0,1,3,0,1,0,1,1,3,2013,12,6,2,7,0,0,0,0,0,0,0,0,-37.0,13.0,-24.0,-5.0,6,0.2547169811320754,0.392156862745098,0.8,0.3333333333333333,-0.6727272727272727,0.2549019607843137,-0.4363636363636363,-0.3846153846153846,0.2592592592592592,0.5555555555555556,1.0,0.0,0.0
2014-03-14,Arsenal,Man City,1,1,1,0,1,A,10,15,3,4,8,11,6,6,29,54,77,29,27,60,63,18,20,6,3,4,5,0,3,3,1,3,0,1,3,0,3,2013,4,2,8,10,0,0,0,0,0,0,0,0,25.0,50.0,-3.0,-2.0,2,0.5094339622641509,0.7549019607843137,0.3625,0.3333333333333333,0.5102040816326531,0.819672131147541,-0.0576923076923076,-0.1666666666666666,0.7142857142857143,0.75,0.0,1.0,0.0
2014-03-14,Crystal Palace,Chelsea,1,0,2,0,0,D,14,21,4,2,10,4,2,13,29,18,49,37,21,26,60,8,18,2,6,17,3,1,3,1,0,1,3,3,3,1,3,2013,20,3,3,13,0,1,0,0,1,0,0,0,-19.0,28.0,-34.0,-10.0,17,0.1698113207547169,0.4803921568627451,0.4625,0.2592592592592592,-0.3877551020408163,0.4590163934426229,-0.6538461538461539,-0.8333333333333334,0.3095238095238095,0.7142857142857143,0.0,0.0,1.0
2014-03-14,Man United,Aston Villa,4,1,2,2,1,H,9,10,6,1,10,16,0,5,29,45,28,34,41,48,28,14,7,6,7,9,14,3,1,0,0,1,1,1,1,3,1,2013,1,15,7,1,0,0,0,0,0,1,0,0,11.0,-13.0,20.0,6.0,-14,0.4245283018867924,0.2745098039215686,0.425,0.5061728395061729,0.2244897959183673,-0.2131147540983606,0.3846153846153846,0.5,0.5714285714285714,0.3333333333333333,0.0,0.0,1.0
2014-03-14,Southampton,Newcastle,4,0,2,1,0,H,23,5,11,2,5,6,7,5,29,40,34,35,41,39,43,10,13,9,4,9,12,3,3,1,1,3,1,0,3,1,1,2013,14,16,7,6,0,0,0,0,0,0,0,0,5.0,-7.0,-4.0,1.0,-2,0.3773584905660377,0.3333333333333333,0.4375,0.5061728395061729,0.1020408163265306,-0.1147540983606557,-0.0769230769230769,0.0833333333333333,0.4642857142857143,0.5119047619047619,0.0,0.0,1.0
2014-03-14,Stoke,Hull,1,0,2,0,0,D,15,5,3,3,9,9,8,1,29,31,31,43,31,30,33,7,9,9,6,12,13,0,1,1,3,3,0,0,3,3,3,2013,13,20,8,10,0,0,0,0,0,0,0,0,-12.0,0.0,-3.0,-2.0,-7,0.2924528301886792,0.3039215686274509,0.5375,0.382716049382716,-0.2448979591836734,0.0,-0.0576923076923076,-0.1666666666666666,0.3571428571428571,0.3928571428571428,0.0,0.0,1.0
2014-03-14,Swansea,Norwich,3,0,2,2,0,H,16,8,7,4,15,9,7,4,29,38,22,42,39,29,31,7,8,8,7,13,13,0,1,1,3,3,1,1,0,0,3,2013,9,11,5,7,0,0,0,0,0,0,0,0,-4.0,-17.0,-2.0,-2.0,-2,0.3584905660377358,0.2156862745098039,0.525,0.4814814814814814,-0.0816326530612244,-0.2786885245901639,-0.0384615384615384,-0.1666666666666666,0.3452380952380952,0.369047619047619,0.0,0.0,1.0
2014-03-14,West Brom,Cardiff,3,3,1,2,1,H,16,11,6,5,12,13,4,1,29,31,19,41,48,25,22,4,5,13,7,11,15,0,1,0,1,1,0,0,1,1,3,2013,8,20,3,4,0,0,0,0,0,0,0,0,-10.0,-29.0,3.0,-1.0,-12,0.2924528301886792,0.1862745098039215,0.5125,0.5925925925925926,-0.2040816326530612,-0.4754098360655737,0.0576923076923076,-0.0833333333333333,0.2976190476190476,0.2619047619047619,0.0,1.0,0.0
2014-03-14,Liverpool,Tottenham,4,0,2,2,0,H,11,15,5,4,9,9,5,7,29,72,39,36,35,59,53,18,16,5,5,5,7,3,3,3,1,3,3,0,0,3,3,2013,7,5,13,10,1,0,0,0,0,0,0,0,36.0,4.0,6.0,3.0,2,0.6792452830188679,0.3823529411764705,0.45,0.4320987654320987,0.7346938775510204,0.0655737704918032,0.1153846153846153,0.25,0.7023809523809523,0.6309523809523809,0.0,0.0,1.0
2014-03-14,Sunderland,West Ham,1,2,0,0,1,A,26,11,7,6,11,14,8,3,29,27,31,46,36,24,31,6,8,6,7,16,13,1,3,3,3,1,3,1,3,1,1,2013,17,10,3,12,0,1,0,0,1,0,0,0,-19.0,-5.0,-7.0,-9.0,7,0.2547169811320754,0.3039215686274509,0.575,0.4444444444444444,-0.3877551020408163,-0.081967213114754,-0.1346153846153846,-0.75,0.2857142857142857,0.369047619047619,1.0,0.0,0.0
2014-03-14,Everton,Swansea,3,2,2,1,1,D,9,21,6,7,9,6,5,12,29,43,41,28,42,51,29,14,8,9,8,5,13,1,0,1,1,3,3,3,1,3,0,2013,6,9,9,5,1,0,0,0,0,0,0,0,15.0,-1.0,22.0,4.0,-3,0.4056603773584906,0.4019607843137255,0.35,0.5185185185185185,0.3061224489795918,-0.0163934426229508,0.4230769230769231,0.3333333333333333,0.6071428571428571,0.3452380952380952,0.0,0.0,1.0
2014-03-14,West Ham,Hull,2,1,2,1,0,H,9,10,3,3,12,9,4,5,30,33,31,37,32,34,33,9,9,7,6,13,14,3,3,3,0,3,3,1,3,3,1,2013,10,20,12,10,1,0,0,0,0,0,0,0,-4.0,-1.0,1.0,2.0,-10,0.3113207547169811,0.3039215686274509,0.4625,0.3950617283950617,-0.0714285714285714,-0.0158730158730158,0.0204081632653061,0.1428571428571428,0.3908045977011494,0.3793103448275862,0.0,0.0,1.0
2014-03-14,Chelsea,Arsenal,6,0,2,4,0,H,21,12,11,5,14,8,7,1,30,49,55,22,30,60,61,18,18,6,7,4,4,0,3,3,3,3,1,3,0,1,0,2013,3,4,10,8,1,0,0,0,0,0,0,0,27.0,25.0,-1.0,2.0,-1,0.4622641509433962,0.5392156862745098,0.275,0.3703703703703703,0.4821428571428571,0.3968253968253968,-0.0204081632653061,0.1428571428571428,0.6896551724137931,0.7011494252873564,0.0,0.0,1.0
2014-03-14,Everton,West Ham,1,0,2,0,0,D,22,6,3,1,9,8,11,5,30,46,35,30,38,54,34,15,10,9,7,5,13,1,3,3,3,3,3,3,1,3,3,2013,6,10,12,12,1,1,0,0,0,0,0,0,16.0,-3.0,20.0,0.0,-4,0.4339622641509434,0.3431372549019608,0.375,0.4691358024691358,0.2857142857142857,-0.0476190476190476,0.4081632653061224,0.0,0.6206896551724138,0.3908045977011494,0.0,0.0,1.0
2014-03-14,Tottenham,Arsenal,0,1,0,0,1,A,17,7,2,3,18,11,5,2,30,39,55,39,36,53,61,16,18,5,7,8,5,1,3,3,3,0,1,3,0,1,0,2013,5,4,7,8,0,0,0,0,0,0,0,0,0.0,19.0,-8.0,-1.0,1,0.3679245283018867,0.5392156862745098,0.4875,0.4444444444444444,0.0,0.3015873015873015,-0.1632653061224489,-0.0714285714285714,0.6091954022988506,0.7011494252873564,1.0,0.0,0.0
2014-03-14,Hull,Newcastle,1,4,0,0,2,A,13,17,3,7,13,10,6,3,30,32,34,34,45,33,43,9,13,6,4,15,13,3,1,0,1,3,3,3,1,1,1,2013,20,16,10,3,0,0,0,0,0,0,0,0,-2.0,-11.0,-10.0,7.0,4,0.3018867924528302,0.3333333333333333,0.425,0.5555555555555556,-0.0357142857142857,-0.1746031746031746,-0.2040816326530612,0.5,0.3793103448275862,0.4942528735632184,1.0,0.0,0.0
2014-03-14,Southampton,Liverpool,0,3,0,0,1,A,13,12,2,5,10,6,3,6,30,44,76,35,36,42,62,11,19,9,5,9,5,1,3,3,3,0,0,1,3,3,3,2013,14,7,7,13,0,0,0,0,0,0,0,0,9.0,40.0,-20.0,-6.0,7,0.4150943396226415,0.7450980392156863,0.4375,0.4444444444444444,0.1607142857142857,0.6349206349206349,-0.4081632653061224,-0.4285714285714285,0.4827586206896552,0.7126436781609196,1.0,0.0,0.0
2014-03-14,Stoke,Arsenal,1,0,2,0,0,D,8,10,4,2,13,11,3,4,30,32,56,43,36,33,61,8,19,9,7,12,5,1,3,3,3,0,1,3,0,3,0,2013,13,4,10,8,0,0,0,0,0,0,0,0,-11.0,20.0,-28.0,2.0,9,0.3018867924528302,0.5490196078431373,0.5375,0.4444444444444444,-0.1964285714285714,0.3174603174603174,-0.5714285714285714,0.1428571428571428,0.3793103448275862,0.7011494252873564,0.0,0.0,1.0
2014-03-14,Aston Villa,Norwich,4,1,2,4,1,H,10,7,4,4,12,10,6,2,30,29,22,45,42,28,31,7,8,7,7,15,14,0,3,1,1,1,0,1,3,1,1,2013,15,11,1,7,0,0,0,0,1,0,0,0,-16.0,-20.0,-3.0,-6.0,4,0.2735849056603773,0.2156862745098039,0.5625,0.5185185185185185,-0.2857142857142857,-0.3174603174603174,-0.0612244897959183,-0.4285714285714285,0.3218390804597701,0.3563218390804598,0.0,0.0,1.0
2014-03-14,Swansea,Crystal Palace,1,1,1,1,0,H,7,7,5,4,8,11,1,4,30,43,19,45,37,32,29,8,9,8,2,14,17,3,1,1,1,0,3,3,1,1,3,2013,9,20,7,6,0,0,0,0,0,0,0,0,-2.0,-18.0,3.0,1.0,-11,0.4056603773584906,0.1862745098039215,0.5625,0.4567901234567901,-0.0357142857142857,-0.2857142857142857,0.0612244897959183,0.0714285714285714,0.367816091954023,0.3333333333333333,0.0,1.0,0.0
2014-03-14,Tottenham,Cardiff,1,0,2,1,0,H,15,8,6,2,11,12,4,7,30,39,22,40,51,53,23,16,5,5,8,9,15,1,1,3,0,0,1,3,3,1,0,2013,5,20,7,5,0,0,0,0,0,0,0,0,-1.0,-29.0,30.0,2.0,-15,0.3679245283018867,0.2156862745098039,0.5,0.6296296296296297,-0.0178571428571428,-0.4603174603174603,0.6122448979591837,0.1428571428571428,0.6091954022988506,0.264367816091954,0.0,0.0,1.0
2014-03-14,Cardiff,Fulham,3,1,2,1,0,H,19,14,9,6,9,12,7,6,31,22,28,52,67,23,21,5,6,8,3,16,20,0,0,1,0,3,1,0,1,1,1,2013,20,12,5,2,0,0,0,0,0,1,0,0,-30.0,-39.0,2.0,3.0,8,0.2075471698113207,0.2745098039215686,0.65,0.8271604938271605,-0.4545454545454545,-0.6842105263157895,0.0357142857142857,0.25,0.2555555555555555,0.2333333333333333,0.0,0.0,1.0
2014-03-14,Chelsea,Tottenham,4,0,2,0,0,D,12,6,4,2,11,18,5,4,31,55,40,22,40,63,56,19,17,6,5,4,9,3,0,3,3,3,1,1,1,3,3,2013,3,5,12,7,1,0,0,0,0,0,0,0,33.0,0.0,7.0,5.0,-2,0.5188679245283019,0.392156862745098,0.275,0.4938271604938271,0.5,0.0,0.125,0.4166666666666667,0.7,0.6222222222222222,0.0,0.0,1.0
2014-03-14,Crystal Palace,Southampton,0,1,0,0,1,A,6,11,1,3,14,18,8,3,31,20,44,38,38,30,42,9,11,3,9,17,10,1,3,3,0,1,1,3,3,0,1,2013,20,14,7,7,0,0,0,0,0,0,0,0,-18.0,6.0,-12.0,0.0,6,0.1886792452830188,0.4313725490196078,0.475,0.4691358024691358,-0.2727272727272727,0.1052631578947368,-0.2142857142857142,0.0,0.3333333333333333,0.4666666666666667,1.0,0.0,0.0
2014-03-14,Norwich,Stoke,1,1,1,0,0,D,13,6,5,3,9,12,3,1,31,23,33,46,43,31,36,8,9,7,9,15,12,1,3,0,0,3,3,1,3,1,3,2013,11,13,4,13,0,1,0,0,0,0,0,0,-23.0,-10.0,-5.0,-9.0,-2,0.2169811320754717,0.3235294117647059,0.575,0.5308641975308642,-0.3484848484848485,-0.175438596491228,-0.0892857142857142,-0.75,0.3444444444444444,0.4,0.0,1.0,0.0
2014-03-14,Fulham,Chelsea,1,3,0,0,0,D,7,17,3,8,14,13,5,4,31,29,59,70,22,21,63,6,20,3,6,21,4,0,3,0,3,1,3,1,1,1,3,2013,12,3,2,12,0,1,0,0,1,0,0,0,-41.0,37.0,-42.0,-10.0,9,0.2735849056603773,0.5784313725490197,0.875,0.2716049382716049,-0.6212121212121212,0.6491228070175439,-0.75,-0.8333333333333334,0.2333333333333333,0.7,1.0,0.0,0.0
2014-03-14,Aston Villa,Chelsea,1,0,2,0,0,D,13,15,4,2,14,8,4,5,31,33,62,46,23,31,63,8,21,7,6,15,4,1,3,1,3,1,3,1,1,3,3,2013,15,3,3,12,0,1,0,0,1,0,0,0,-13.0,39.0,-32.0,-9.0,12,0.3113207547169811,0.6078431372549019,0.575,0.2839506172839506,-0.1969696969696969,0.6842105263157895,-0.5714285714285714,-0.75,0.3444444444444444,0.7,0.0,0.0,1.0
2014-03-14,West Brom,Man United,0,3,0,0,1,A,14,14,3,5,11,10,3,5,31,34,49,44,35,26,51,4,15,14,6,11,9,0,0,1,1,0,1,1,3,0,3,2013,8,1,3,7,0,0,0,0,0,0,0,0,-10.0,14.0,-25.0,-4.0,7,0.320754716981132,0.4803921568627451,0.55,0.4320987654320987,-0.1515151515151515,0.2456140350877192,-0.4464285714285714,-0.3333333333333333,0.2888888888888888,0.5666666666666667,1.0,0.0,0.0
2014-03-14,Man United,Liverpool,0,3,0,0,1,A,13,17,1,7,13,12,3,4,31,52,79,35,36,51,65,16,20,6,5,9,5,0,3,1,0,1,3,3,3,3,3,2013,1,7,7,13,0,1,0,0,0,0,0,0,17.0,43.0,-14.0,-6.0,-6,0.490566037735849,0.7745098039215687,0.4375,0.4444444444444444,0.2575757575757575,0.7543859649122807,-0.25,-0.5,0.5666666666666667,0.7222222222222222,1.0,0.0,0.0
2014-03-14,Swansea,West Brom,1,2,0,1,0,H,15,13,4,4,7,13,4,1,31,44,34,46,47,33,26,8,4,9,14,14,12,1,0,0,1,3,0,1,1,0,0,2013,9,8,5,3,0,0,0,0,0,0,0,0,-2.0,-13.0,7.0,2.0,1,0.4150943396226415,0.3333333333333333,0.575,0.5802469135802469,-0.0303030303030303,-0.2280701754385964,0.125,0.1666666666666666,0.3666666666666666,0.2888888888888888,1.0,0.0,0.0
2014-03-14,Sunderland,Crystal Palace,0,0,1,0,0,D,19,12,2,5,16,14,6,2,31,28,20,48,39,24,30,6,9,6,3,17,18,3,1,1,3,1,1,1,3,1,0,2013,17,20,3,7,0,0,0,0,1,0,0,0,-20.0,-19.0,-6.0,-4.0,-3,0.2641509433962264,0.196078431372549,0.6,0.4814814814814814,-0.303030303030303,-0.3333333333333333,-0.1071428571428571,-0.3333333333333333,0.2666666666666666,0.3333333333333333,0.0,1.0,0.0
2014-03-14,Cardiff,Liverpool,3,6,0,2,2,D,9,19,3,9,14,11,4,6,32,25,82,53,36,26,68,6,21,8,5,16,5,1,0,3,3,0,3,1,3,3,3,2013,20,7,7,13,0,1,0,0,0,0,0,0,-28.0,46.0,-42.0,-6.0,13,0.2358490566037736,0.803921568627451,0.6625,0.4444444444444444,-0.417910447761194,0.7931034482758621,-0.7368421052631579,-0.4,0.2795698924731182,0.7311827956989247,1.0,0.0,0.0
2014-03-14,Southampton,Norwich,4,2,2,1,0,H,16,6,6,3,11,17,6,1,32,45,24,38,47,45,32,12,8,9,8,10,15,0,0,1,3,3,1,1,1,3,0,2013,14,11,7,5,0,0,0,0,0,0,0,0,7.0,-23.0,13.0,2.0,3,0.4245283018867924,0.2352941176470588,0.475,0.5802469135802469,0.1044776119402985,-0.396551724137931,0.2280701754385964,0.1333333333333333,0.4838709677419355,0.3440860215053763,0.0,0.0,1.0
2014-03-14,Hull,Man City,0,2,0,0,1,A,15,8,5,3,9,14,3,4,32,33,78,38,28,33,64,9,20,6,4,16,5,3,1,3,0,1,3,1,3,1,0,2013,20,2,6,8,0,0,0,0,1,0,0,0,-5.0,50.0,-31.0,-2.0,18,0.3113207547169811,0.7647058823529411,0.475,0.345679012345679,-0.0746268656716417,0.8620689655172413,-0.543859649122807,-0.1333333333333333,0.3548387096774194,0.6881720430107527,1.0,0.0,0.0
2014-03-14,Fulham,Newcastle,1,0,2,0,0,D,12,12,3,3,11,6,9,7,32,30,38,73,46,21,46,6,14,3,4,22,13,1,1,1,3,1,1,1,1,1,3,2013,12,16,0,6,0,0,0,0,1,0,1,0,-43.0,-8.0,-25.0,-6.0,-4,0.2830188679245283,0.3725490196078431,0.9125,0.5679012345679012,-0.6417910447761194,-0.1379310344827586,-0.4385964912280701,-0.4,0.2258064516129032,0.4946236559139785,0.0,0.0,1.0
2014-03-14,Everton,Cardiff,2,1,2,0,0,D,19,10,6,3,10,10,10,5,32,47,28,30,59,57,26,16,6,9,8,5,17,3,1,3,3,3,0,3,1,3,3,2013,6,20,15,7,1,0,1,0,0,0,0,0,17.0,-31.0,31.0,8.0,-14,0.4433962264150943,0.2745098039215686,0.375,0.7283950617283951,0.2537313432835821,-0.5344827586206896,0.543859649122807,0.5333333333333333,0.6129032258064516,0.2795698924731182,0.0,0.0,1.0
2014-03-14,Stoke,West Ham,3,1,2,1,1,D,17,8,9,2,13,13,6,4,32,34,35,44,39,37,37,9,10,10,7,12,14,0,3,3,1,3,3,3,3,0,1,2013,13,10,11,9,1,0,0,0,0,0,0,0,-10.0,-4.0,0.0,2.0,3,0.320754716981132,0.3431372549019608,0.55,0.4814814814814814,-0.1492537313432835,-0.0689655172413793,0.0,0.1333333333333333,0.3978494623655914,0.3978494623655914,0.0,0.0,1.0
2014-04-14,Cardiff,Stoke,1,1,1,0,1,A,13,14,4,5,6,12,12,7,32,29,37,61,45,26,37,6,10,8,10,18,12,1,0,3,3,0,3,1,3,3,0,2013,20,13,7,11,0,1,0,0,0,0,0,0,-32.0,-8.0,-11.0,-4.0,7,0.2735849056603773,0.3627450980392157,0.7625,0.5555555555555556,-0.4776119402985074,-0.1379310344827586,-0.1929824561403508,-0.2666666666666666,0.2795698924731182,0.3978494623655914,0.0,1.0,0.0
2014-04-14,Chelsea,Sunderland,1,2,0,1,1,D,31,7,15,3,11,14,10,4,32,62,28,24,48,69,25,21,6,6,7,5,17,1,1,3,1,3,1,3,1,1,0,2013,3,17,9,1,1,0,0,0,0,1,0,0,38.0,-20.0,44.0,8.0,-14,0.5849056603773585,0.2745098039215686,0.3,0.5925925925925926,0.5671641791044776,-0.3448275862068966,0.7719298245614035,0.5333333333333333,0.7419354838709677,0.2688172043010752,1.0,0.0,0.0
2014-04-14,Newcastle,Swansea,1,2,0,1,1,D,14,10,4,2,6,9,2,8,32,38,45,47,48,46,33,14,8,4,9,14,15,1,0,3,3,1,1,1,0,3,1,2013,16,9,6,5,0,0,0,0,0,0,0,0,-9.0,-3.0,13.0,1.0,7,0.3584905660377358,0.4411764705882353,0.5875,0.5925925925925926,-0.1343283582089552,-0.0517241379310344,0.2280701754385964,0.0666666666666666,0.4946236559139785,0.3548387096774194,1.0,0.0,0.0
2014-04-14,Tottenham,Fulham,3,1,2,1,1,D,14,11,5,4,8,11,4,5,32,40,31,44,73,56,21,17,7,5,3,10,22,3,1,1,1,1,1,3,1,1,1,2013,5,12,6,0,0,0,0,0,0,1,0,1,-4.0,-42.0,35.0,6.0,-7,0.3773584905660377,0.3039215686274509,0.55,0.9012345679012346,-0.0597014925373134,-0.7241379310344828,0.6140350877192983,0.4,0.6021505376344086,0.2258064516129032,0.0,0.0,1.0
2014-04-14,West Ham,Crystal Palace,0,1,0,0,0,D,13,11,4,3,7,16,3,11,33,36,20,42,39,37,31,10,9,7,4,15,18,1,1,3,3,3,0,1,1,1,0,2013,10,20,6,5,0,0,0,0,0,0,0,0,-6.0,-19.0,6.0,1.0,-10,0.3396226415094339,0.196078431372549,0.525,0.4814814814814814,-0.0983606557377049,-0.2638888888888889,0.1016949152542373,0.0833333333333333,0.3854166666666667,0.3229166666666667,1.0,0.0,0.0
2014-04-14,Everton,Man United,2,0,2,2,0,H,17,9,5,2,9,8,6,5,33,49,52,31,38,60,54,17,16,9,6,5,10,3,1,3,3,3,3,3,3,3,1,2013,6,1,15,9,1,1,1,0,0,0,0,0,18.0,14.0,6.0,6.0,5,0.4622641509433962,0.5098039215686274,0.3875,0.4691358024691358,0.2950819672131147,0.1944444444444444,0.1016949152542373,0.5,0.625,0.5625,0.0,0.0,1.0
2014-04-14,Hull,Arsenal,0,3,0,0,2,A,13,12,4,6,10,7,7,0,33,33,56,40,37,33,64,9,19,6,7,17,6,3,0,1,0,1,1,1,3,1,1,2013,20,4,3,5,0,0,0,0,1,0,0,0,-7.0,19.0,-31.0,-2.0,16,0.3113207547169811,0.5490196078431373,0.5,0.4567901234567901,-0.1147540983606557,0.2638888888888889,-0.5254237288135594,-0.1666666666666666,0.34375,0.6666666666666666,1.0,0.0,0.0
2014-04-14,Norwich,Liverpool,2,3,0,0,2,A,13,14,5,6,16,10,8,3,33,26,88,51,39,32,71,8,22,8,5,16,5,3,3,1,3,1,3,0,3,1,3,2013,11,7,4,15,0,1,0,1,0,0,0,0,-25.0,49.0,-39.0,-11.0,4,0.2452830188679245,0.8627450980392157,0.6375,0.4814814814814814,-0.4098360655737705,0.6805555555555556,-0.6610169491525424,-0.9166666666666666,0.3333333333333333,0.7395833333333334,1.0,0.0,0.0
2014-04-14,Man City,West Brom,3,1,2,3,1,H,19,10,6,3,9,7,8,2,33,80,36,28,48,67,29,21,5,4,14,5,12,0,0,3,1,3,0,0,1,3,3,2013,2,8,11,5,0,0,0,0,0,0,0,0,52.0,-12.0,38.0,6.0,-6,0.7547169811320755,0.3529411764705882,0.35,0.5925925925925926,0.8524590163934426,-0.1666666666666666,0.6440677966101694,0.5,0.6979166666666666,0.3020833333333333,0.0,0.0,1.0
